productTitle,originalPrice,price,sold,discount_pct,tagText_Express Shipping,tagText_Free Shipping,tagText_Standard Shipping
Floating Wall Shelves,280.37752702991565,154.373246,306,44.9409345908352,0,1,0
Velvet Upholstered Sofa,347.11398419085344,191.1177156,64,44.94093459083519,0,0,0
Kids Bunk Bed,1399.029956,893.697838,648,36.12017854462582,1,0,0
Bamboo Shoe Rack,896.6576069375545,493.6912983,55,44.94093459083519,0,0,1
Mesh Gaming Chair,672.685872975878,370.3745548,172,44.94093459083519,0,1,0
Rustic Bed Frame,1477.2666191399087,813.3691941,821,44.940934590835184,0,0,1
Swivel Bar Stools,1014.386496,809.4088334,250,20.207057507989532,0,1,0
Adjustable Standing Desk,267.6614519422434,147.3718939,629,44.9409345908352,1,0,0
Mesh Gaming Chair,507.5053430774146,279.4276988,234,44.94093459083519,0,0,1
Bamboo Shoe Rack,253.36733590247132,139.5016872,708,44.9409345908352,0,1,0
Modern Glass Coffee Table,336.375697,210.2729299,655,37.488667648899735,0,0,0
Foldable Study Table,619.2148002,392.1767449,911,36.66547621708477,0,1,0
Bamboo Shoe Rack,298.1029648437865,164.1327064,931,44.940934590835184,0,0,0
Ergonomic Office Chair,148.90468792147928,81.98552952,423,44.9409345908352,0,1,0
Adjustable Standing Desk,42.88234821012765,23.61062015,456,44.94093459083519,0,1,0
Bamboo Shoe Rack,278.9095818441525,153.5650091,395,44.940934590835184,1,0,0
Modern Glass Coffee Table,105.28836713663236,57.97079093,604,44.940934590835184,0,0,1
Foldable Study Table,192.9797415019576,106.2528421,611,44.94093459083519,0,0,0
Ergonomic Office Chair,877.9435853,539.750698,275,38.52102720067564,0,0,1
Kids Bunk Bed,268.02843819327836,147.5739531,465,44.94093459083519,0,0,1
L-Shaped Computer Desk,186.6334672,113.9715044,131,38.93297589661883,0,1,0
L-Shaped Computer Desk,1151.089203004352,633.7789572,578,44.94093459083519,0,0,0
Ergonomic Office Chair,2353.866417,498.5508226,253,78.81991862412472,1,0,0
Compact Wardrobe,146.9780098855978,80.9247186,355,44.9409345908352,0,1,0
Modern Glass Coffee Table,439.1603018,271.5069772,188,38.175883364874764,0,0,1
Kids Bunk Bed,863.3352516384649,475.3443209,568,44.94093459083519,0,0,0
Swivel Bar Stools,837.4810672381054,461.1092486,588,44.94093459083519,0,0,0
Foldable Study Table,484.18336420876756,266.5868352,97,44.94093459083519,1,0,0
Luxury Wooden Dining Table,1752.6714820324048,965.0045377,397,44.94093459083519,0,0,1
Kids Bunk Bed,365.4266001516788,201.2004708,798,44.940934590835184,0,0,1
Floating Wall Shelves,144.31735927499705,79.45978924,354,44.940934590835184,0,0,1
Ergonomic Office Chair,57.28656016153481,31.54144463,320,44.94093459083519,1,0,0
Marble Top Dining Table,135.61978416286502,74.67098567,96,44.940934590835184,0,0,1
Adjustable Standing Desk,1136.5014978911026,625.7471031,169,44.94093459083519,0,0,0
Luxury Wooden Dining Table,655.8595514043936,361.1101394,367,44.94093459083519,0,1,0
Modern Glass Coffee Table,288.17598559090186,158.6670044,918,44.9409345908352,0,0,0
Ergonomic Office Chair,313.0026082340909,172.3363108,543,44.94093459083519,0,1,0
Luxury Wooden Dining Table,134.243585558023,73.91326358,849,44.94093459083519,0,0,1
Mesh Gaming Chair,870.2896417494214,479.1733431,588,44.9409345908352,0,0,0
Luxury Wooden Dining Table,700.8153722416283,385.8623942,199,44.94093459083519,0,0,1
Mesh Gaming Chair,301.3691428775689,165.9310335,97,44.940934590835184,0,0,0
Convertible Futon Sofa,147.2715989227504,81.08636598,765,44.94093459083519,0,0,1
Velvet Upholstered Sofa,335.35207350117065,184.6417175,387,44.94093459083519,1,0,0
Velvet Upholstered Sofa,57.19481358061375,31.49092982,866,44.94093459083519,0,0,0
Outdoor Patio Set,1930.8800251139724,1063.124496,608,44.94093459083519,0,0,1
Convertible Futon Sofa,1116.2071559567405,614.5732281,109,44.940934590835184,0,1,0
Marble Top Dining Table,53.9498124,53.9498124,696,0.0,0,1,0
Recliner Leather Chair,77.9295390707048,42.90727589,17,44.9409345908352,0,0,0
Mesh Gaming Chair,26.64320478559776,14.66949955,318,44.94093459083519,0,0,1
Foldable Study Table,340.10454592429403,187.2583844,907,44.94093459083519,1,0,0
Compact Wardrobe,490.2753366661164,269.9410183,477,44.94093459083519,0,0,0
Recliner Leather Chair,348.5251106,210.6063276,809,39.57212229631526,1,0,0
Kids Bunk Bed,219.25596012733192,120.7202825,532,44.94093459083519,1,0,0
Recliner Leather Chair,214.57688488176632,118.1440274,737,44.940934590835184,0,0,0
Floating Wall Shelves,17.56029406447323,9.668533795,342,44.9409345908352,1,0,0
Minimalist TV Stand,224.22862426475166,123.4581849,879,44.94093459083519,1,0,0
Kids Bunk Bed,144.72104418746017,79.68205438,201,44.94093459083519,0,1,0
Outdoor Patio Set,540.3139174071075,297.4917932,433,44.9409345908352,0,0,0
Foldable Study Table,40.80887565566985,22.46898554,690,44.94093459083519,1,0,0
Bamboo Shoe Rack,987.3399195212495,543.6201321,383,44.940934590835184,0,0,1
Floating Wall Shelves,168.33661207509758,92.68456535,401,44.94093459083519,0,0,0
Classic Wooden Bookshelf,1297.3699389766584,714.3197633,716,44.940934590835184,0,0,0
Ergonomic Office Chair,672.685872975878,370.3745548,595,44.94093459083519,1,0,0
Marble Top Dining Table,52.63174994,22.14569078,330,57.923324219228874,0,1,0
Marble Top Dining Table,193.07148806471633,106.3033569,807,44.94093459083519,0,0,1
Swivel Bar Stools,240.44941848570366,132.3892026,956,44.94093459083519,0,1,0
Floating Wall Shelves,677.5484413469612,373.0518395,709,44.94093459083519,1,0,0
Adjustable Standing Desk,62.36824667,35.03706918,983,43.82226365062572,0,0,0
Adjustable Standing Desk,398.52876355484887,219.4262126,308,44.940934590835184,0,0,1
L-Shaped Computer Desk,417.39185907384984,229.8120567,0,44.940934590835184,0,0,0
Mesh Gaming Chair,99.09925124,57.67780506,729,41.79794061176602,0,0,0
Rustic Bed Frame,62.16747784516965,34.22883229,869,44.94093459083519,0,0,1
Luxury Wooden Dining Table,418.5845645713367,230.4687492,278,44.94093459083519,1,0,0
Kids Bunk Bed,117.38056545224667,64.62864231,651,44.94093459083519,1,0,0
Floating Wall Shelves,64.80977914321863,35.68365869,907,44.94093459083519,0,1,0
Floating Wall Shelves,277.6434791691079,152.8679048,98,44.940934590835184,0,0,1
Luxury Wooden Dining Table,552.7180542177246,304.321395,32,44.940934590835184,1,0,0
Swivel Bar Stools,517.9461029364497,285.1762836,741,44.940934590835184,0,0,1
Compact Wardrobe,71.89738334,35.55232019,871,50.55130167689911,0,1,0
Floating Wall Shelves,442.2918788945967,243.5217749,876,44.9409345908352,0,0,1
Mesh Gaming Chair,22.37603409,8.334942927,638,62.75057995766578,0,0,1
Classic Wooden Bookshelf,356.288641374844,196.1691961,274,44.94093459083519,1,0,0
Rustic Bed Frame,173.87810508324466,95.73565961,193,44.94093459083519,0,1,0
Compact Wardrobe,616.5186210071362,339.4493908,430,44.94093459083519,0,0,1
Recliner Leather Chair,19.12425155,11.4870668,51,39.93455498131638,0,0,0
Kids Bunk Bed,901.5752232826175,496.3988919,908,44.94093459083519,0,0,0
Classic Wooden Bookshelf,71.89738334,43.21036473,861,39.899948061169596,0,0,0
Outdoor Patio Set,502.71617188388933,276.7908259,299,44.94093459083519,0,1,0
L-Shaped Computer Desk,187.34650204002563,103.1512331,377,44.940934590835184,0,1,0
Compact Wardrobe,443.1542967298274,243.9966141,926,44.94093459083519,0,0,1
Outdoor Patio Set,81.98473759869933,45.1400303,875,44.940934590835184,0,0,1
Convertible Futon Sofa,230.35729531087935,126.8325739,168,44.94093459083519,1,0,0
Classic Wooden Bookshelf,71.89738334,37.14858805,396,48.331098679453,0,0,1
Recliner Leather Chair,106.60951778565686,58.69820413,376,44.94093459083519,0,0,0
Foldable Study Table,93.14112086520052,51.28263066,180,44.9409345908352,0,1,0
Mesh Gaming Chair,784.9331791,498.7528818,664,36.4591923134314,1,0,0
Minimalist TV Stand,265.77147253146535,146.3312889,359,44.940934590835184,0,1,0
Mesh Gaming Chair,1477.2666191399087,813.3691941,663,44.940934590835184,0,1,0
Modern Glass Coffee Table,662.9790856189129,365.0300884,890,44.94093459083519,0,1,0
Convertible Futon Sofa,17.07892745,12.24478888,81,28.304696440407906,0,1,0
Rustic Bed Frame,189.91540597889374,104.5656476,630,44.94093459083519,0,0,1
Adjustable Standing Desk,518.4231851354446,285.4389606,98,44.9409345908352,0,0,1
Rustic Bed Frame,554.9566704943367,305.5539562,202,44.9409345908352,1,0,0
Velvet Upholstered Sofa,587.251464217879,323.3351678,963,44.9409345908352,0,0,1
Kids Bunk Bed,444.2002076905757,244.5724829,830,44.94093459083519,0,0,1
Floating Wall Shelves,371.5552711978066,204.5748598,748,44.94093459083519,0,0,1
Luxury Wooden Dining Table,66.51544759,33.14781545,359,50.165237323031285,1,0,0
Outdoor Patio Set,42.19776943,25.35843242,690,39.90575150644876,0,0,1
Rustic Bed Frame,245.6422745190429,135.2483406,975,44.94093459083519,0,1,0
Modern Glass Coffee Table,79.26903903228104,43.64479205,494,44.9409345908352,1,0,0
Ergonomic Office Chair,655.8595514043936,361.1101394,516,44.94093459083519,0,0,0
Kids Bunk Bed,44.69551544,17.89234415,886,59.96836824934041,1,0,0
Luxury Wooden Dining Table,359.5548194086264,197.9675232,166,44.9409345908352,1,0,0
Ergonomic Office Chair,126.09648987693042,69.42754884,249,44.94093459083519,1,0,0
Swivel Bar Stools,29.38857384,15.13423576,227,48.50299357023852,0,0,0
Kids Bunk Bed,50.46061512946673,27.78314309,771,44.9409345908352,0,1,0
Rustic Bed Frame,201.0350907292653,110.6880421,64,44.94093459083519,1,0,0
Modern Glass Coffee Table,251.4039593141356,138.4206704,22,44.94093459083519,0,1,0
Adjustable Standing Desk,435.5393311127356,239.8038852,93,44.94093459083519,0,0,0
Floating Wall Shelves,87.04409218,46.25135602,914,46.86445126642712,0,0,0
Convertible Futon Sofa,935.6315510837769,515.1499877,375,44.94093459083519,0,0,0
Swivel Bar Stools,291.9926431828598,160.7684204,985,44.94093459083519,1,0,0
Convertible Futon Sofa,10.395947,10.395947,711,0.0,0,1,0
Recliner Leather Chair,351.8481072287758,193.7242795,130,44.94093459083519,0,1,0
Modern Glass Coffee Table,11.13803395758189,6.132497402,798,44.94093459083519,1,0,0
Bamboo Shoe Rack,214.85212457004258,118.2955718,801,44.940934590835184,0,1,0
Swivel Bar Stools,79.47088150667491,43.75592463,500,44.94093459083519,0,0,0
Compact Wardrobe,1003.8359534304778,552.7026942,976,44.94093459083519,0,1,0
Mesh Gaming Chair,271.7533490408544,149.6248542,716,44.940934590835184,1,0,0
Bamboo Shoe Rack,575.544601502176,316.8894786,831,44.94093459083519,0,0,0
Recliner Leather Chair,706.3201665520227,388.8932825,280,44.94093459083519,0,0,1
Luxury Wooden Dining Table,267.2027191284496,147.1193199,736,44.94093459083519,0,0,0
Rustic Bed Frame,12.991314732358989,7.152896476,49,44.94093459083519,0,0,0
Mesh Gaming Chair,235.10976791562584,129.4492409,407,44.94093459083519,0,0,0
Adjustable Standing Desk,285.863971955109,157.3940313,988,44.94093459083519,0,0,1
L-Shaped Computer Desk,408.14380453067844,224.7201643,188,44.94093459083519,0,0,0
L-Shaped Computer Desk,22.09257476421904,12.16396519,363,44.940934590835184,0,1,0
Ergonomic Office Chair,167.47419429435377,92.20972618,606,44.940934590835184,0,0,1
Luxury Wooden Dining Table,27.267081485006507,15.01300023,559,44.94093459083519,0,0,1
Outdoor Patio Set,249.88096615439258,137.5821246,805,44.94093459083519,0,0,0
Rustic Bed Frame,364.67427826440786,200.7862494,482,44.94093459083519,0,0,1
Kids Bunk Bed,143.93202365692338,79.24762705,100,44.94093459083519,0,1,0
Classic Wooden Bookshelf,173.49276946517097,95.52349742,504,44.940934590835184,0,1,0
Ergonomic Office Chair,101.5310191,61.01178223,613,39.908234182197816,1,0,0
Recliner Leather Chair,76.44324459055224,42.08893604,196,44.940934590835184,0,0,0
Foldable Study Table,105.17827124315956,57.91017316,272,44.94093459083519,0,0,1
Recliner Leather Chair,96.97612762441173,53.39414954,434,44.94093459083519,0,0,1
Minimalist TV Stand,1060.250768,680.363711,779,35.82992518992451,0,0,1
Convertible Futon Sofa,21.92361217,13.94208635,445,36.406071034780574,0,0,0
Bamboo Shoe Rack,147.51014000408546,81.21770447,198,44.94093459083519,0,0,0
Rustic Bed Frame,342.50830612284557,188.5818723,994,44.94093459083519,0,1,0
Classic Wooden Bookshelf,146.90461263539078,80.88430676,90,44.94093459083519,0,0,0
Outdoor Patio Set,1026.6074527409494,565.2404689,76,44.9409345908352,0,0,0
Bamboo Shoe Rack,324.15899157324134,178.4789112,586,44.940934590835184,0,0,0
Floating Wall Shelves,72.62658716205509,39.98752013,36,44.9409345908352,1,0,0
Marble Top Dining Table,557.3787800780892,306.8875471,770,44.94093459083519,0,0,1
Ergonomic Office Chair,26.386314391710954,14.5280581,255,44.9409345908352,0,0,1
Velvet Upholstered Sofa,413.3550097675955,227.5894052,349,44.94093459083519,0,0,0
Adjustable Standing Desk,15.55856013,15.55856013,346,0.0,1,0,0
Foldable Study Table,110.7585411,58.05161462,234,47.587234317588894,0,0,1
Rustic Bed Frame,15.12785793,13.68951232,423,9.507926480110719,1,0,0
Kids Bunk Bed,354.5271072972268,195.1993119,507,44.94093459083519,0,0,1
Minimalist TV Stand,33.62060388,29.97548565,585,10.841917780567831,0,0,0
Ergonomic Office Chair,272.41392436536665,149.9885608,31,44.940934590835184,1,0,0
Outdoor Patio Set,284.8547597647627,156.8383685,324,44.940934590835184,0,0,1
Modern Glass Coffee Table,104.84798358090343,57.72831986,459,44.94093459083519,0,1,0
Adjustable Standing Desk,2412.257121,1545.328728,312,35.93847378262129,0,0,1
Floating Wall Shelves,20.51453372130774,11.29511054,777,44.94093459083519,0,0,0
Compact Wardrobe,41.87313589264522,23.05495728,110,44.94093459083519,0,0,0
Ergonomic Office Chair,920.8787022302112,507.027207,265,44.94093459083519,1,0,0
Ergonomic Office Chair,1039.2868292398427,572.2216151,461,44.94093459083519,0,1,0
Classic Wooden Bookshelf,51.46982742878685,28.33880595,64,44.94093459083519,0,0,1
Ergonomic Office Chair,33.01737465,29.32889614,482,11.171325852220656,0,1,0
Kids Bunk Bed,294.3413554074316,162.0615994,299,44.9409345908352,0,0,1
Ergonomic Office Chair,41.047416737004916,22.60032403,335,44.94093459083519,0,0,1
Ergonomic Office Chair,28.34234815,24.31782742,975,14.199672901837527,1,0,0
Luxury Wooden Dining Table,34.42176769,34.37027374,582,0.14959705284095803,0,1,0
Recliner Leather Chair,379.77576416543076,209.1009864,563,44.94093459083519,0,1,0
Velvet Upholstered Sofa,49.33284012,29.64208794,153,39.914085895121985,0,0,1
Rustic Bed Frame,629.6200315494214,346.662905,887,44.94093459083519,0,0,0
Velvet Upholstered Sofa,13.48782847,8.395560694,733,37.75454134315515,0,1,0
Bamboo Shoe Rack,193.67701559687185,106.6367547,508,44.9409345908352,0,0,1
Convertible Futon Sofa,69.52555299572542,38.2801197,411,44.9409345908352,0,0,0
Rustic Bed Frame,49.45140283014661,27.22748023,207,44.94093459083519,1,0,0
Floating Wall Shelves,13.14851203,8.031854093,755,38.914349588194426,1,0,0
Classic Wooden Bookshelf,730.8532003033577,402.4009416,634,44.940934590835184,1,0,0
Modern Glass Coffee Table,62.75465590131259,34.55212704,939,44.94093459083519,0,1,0
Minimalist TV Stand,82.00308691125107,45.15013326,7,44.94093459083519,0,0,1
Adjustable Standing Desk,23.47881252,19.10469948,764,18.630043731019157,0,0,1
Classic Wooden Bookshelf,104.3342027749675,57.44543695,47,44.940934590835184,0,0,0
Swivel Bar Stools,21.450348752258545,11.81036155,73,44.94093459083519,0,1,0
Mesh Gaming Chair,84.29675123449219,46.4130034,372,44.94093459083519,0,1,0
Recliner Leather Chair,52.56577175,25.53018276,229,51.43192630858693,0,0,1
Rustic Bed Frame,126.66531863868391,69.74074064,995,44.94093459083519,1,0,0
Velvet Upholstered Sofa,146.75781811681446,80.80348307,404,44.94093459083519,0,0,1
Classic Wooden Bookshelf,159.1436054695814,87.62298183,600,44.94093459083519,0,0,1
L-Shaped Computer Desk,25.32205413657327,13.94208635,365,44.94093459083519,0,0,1
Swivel Bar Stools,115.60068193494148,63.64865508,20,44.94093459083519,0,1,0
Velvet Upholstered Sofa,21.046663839795425,11.58809641,739,44.94093459083519,0,0,1
Minimalist TV Stand,174.13499547713147,95.87710106,875,44.94093459083519,0,0,0
Bamboo Shoe Rack,39.43611063,36.20901267,560,8.183104034465991,0,0,1
Foldable Study Table,332.04919687860945,182.8231845,244,44.9409345908352,0,1,0
L-Shaped Computer Desk,101.34326450211064,55.79865429,224,44.94093459083519,0,0,1
Convertible Futon Sofa,34.76428923,34.76428923,762,0.0,0,0,1
Floating Wall Shelves,19.74633169,16.61937105,772,15.835653371423742,0,0,1
Convertible Futon Sofa,222.74232987541066,122.6398451,779,44.94093459083519,0,0,1
Convertible Futon Sofa,20.01966993,15.39691275,250,23.091075907663576,0,1,0
Modern Glass Coffee Table,12.1117118,8.435972538,184,30.34863545877966,0,0,0
Velvet Upholstered Sofa,380.4913874639229,209.4950019,15,44.94093459083519,1,0,0
Foldable Study Table,920.8787022302112,507.027207,933,44.94093459083519,0,0,0
Recliner Leather Chair,20.8962374,16.33648814,376,21.820910495589988,1,0,0
Outdoor Patio Set,51.30468359765879,28.2478793,782,44.94093459083519,0,0,0
Kids Bunk Bed,31.56165055,31.56165055,235,0.0,0,0,0
Mesh Gaming Chair,426.47476969508165,234.8130224,805,44.94093459083519,0,0,0
Minimalist TV Stand,62.112429889352086,34.1985234,117,44.94093459083519,1,0,0
Ergonomic Office Chair,24.9734171617654,13.75013009,515,44.9409345908352,0,1,0
Swivel Bar Stools,18.55913958,18.55913958,693,0.0,0,0,0
Velvet Upholstered Sofa,337.75583369972225,185.9652054,945,44.940934590835184,0,0,1
Recliner Leather Chair,57.58014919868743,31.70309201,284,44.94093459083519,0,1,0
Foldable Study Table,217.49442586809158,119.7503982,409,44.94093459083519,0,1,0
Outdoor Patio Set,189.69521426459735,104.4444121,200,44.94093459083519,0,0,1
Swivel Bar Stools,537.488122983541,295.9359372,594,44.94093459083519,0,0,1
Adjustable Standing Desk,19.59552438,14.9422795,16,23.746467763574085,0,0,0
Adjustable Standing Desk,182.06189944392767,100.2415803,848,44.94093459083519,1,0,0
Ergonomic Office Chair,191.45674852383775,105.4142964,762,44.9409345908352,0,0,1
Modern Glass Coffee Table,238.4493431269659,131.2879798,905,44.9409345908352,0,1,0
Marble Top Dining Table,313.92007404330155,172.8414589,998,44.9409345908352,0,1,0
Foldable Study Table,455.2097964929875,250.6342596,363,44.94093459083519,1,0,0
Floating Wall Shelves,259.6978494593175,142.9872088,559,44.94093459083519,1,0,0
Recliner Leather Chair,70.14942969513416,38.62362038,86,44.94093459083519,0,0,0
Kids Bunk Bed,81.85629239267477,45.06930957,504,44.94093459083519,0,0,1
Compact Wardrobe,1960.6242641022247,1079.501396,127,44.94093459083519,1,0,0
Floating Wall Shelves,126.24328439550673,69.50837253,503,44.94093459083519,0,0,1
Mesh Gaming Chair,219.7880901186834,121.0132683,576,44.94093459083519,0,0,1
Foldable Study Table,286.89153371227934,157.9597972,889,44.94093459083519,1,0,0
Floating Wall Shelves,205.58572064167012,113.1935764,795,44.940934590835184,0,0,1
Outdoor Patio Set,94.13198385196888,51.82819056,325,44.94093459083519,1,0,0
Floating Wall Shelves,311.1309782085139,171.3058088,672,44.940934590835184,0,0,0
Minimalist TV Stand,76.00286103482331,41.84646497,133,44.94093459083519,0,1,0
Swivel Bar Stools,100.29735355952471,55.2227855,328,44.94093459083519,1,0,0
Velvet Upholstered Sofa,159.52894106949276,87.83514401,125,44.9409345908352,1,0,0
Recliner Leather Chair,418.474468623377,230.4081314,975,44.94093459083519,0,0,0
Convertible Futon Sofa,1548.425261243337,852.5484774,778,44.94093459083519,0,0,0
Modern Glass Coffee Table,249.58737708091533,137.4204772,13,44.94093459083519,1,0,0
Outdoor Patio Set,2388.548629052999,1315.112552,93,44.940934590835184,0,0,1
Mesh Gaming Chair,203.38380295383703,111.9812211,942,44.94093459083519,0,0,0
Floating Wall Shelves,224.5038639530279,123.6097293,591,44.94093459083519,0,1,0
Recliner Leather Chair,1269.4422822216268,698.9430565,410,44.94093459083519,0,1,0
Velvet Upholstered Sofa,656.3916815773683,361.4031253,923,44.9409345908352,0,0,0
Compact Wardrobe,103.56353155698244,57.02111258,675,44.94093459083519,0,0,1
Minimalist TV Stand,88.26020318156567,48.595243,366,44.94093459083519,0,0,0
Bamboo Shoe Rack,219.69634355592467,120.9627535,808,44.94093459083519,0,0,1
Adjustable Standing Desk,102.49927132000708,56.43514084,648,44.94093459083519,0,1,0
Compact Wardrobe,234.6278924,187.10684,435,20.253795025778444,0,0,0
Recliner Leather Chair,688.7965712488704,379.2449547,65,44.9409345908352,1,0,0
Ergonomic Office Chair,772.891479972644,425.5468255,179,44.940934590835184,0,1,0
Mesh Gaming Chair,359.4447236422897,197.9069055,766,44.940934590835184,0,0,0
Swivel Bar Stools,493.3029734187782,271.6080068,908,44.94093459083519,0,0,1
Recliner Leather Chair,333.84742972662866,183.8132747,351,44.94093459083519,0,0,1
Velvet Upholstered Sofa,62.240875095376644,34.26924413,315,44.94093459083519,0,0,0
Classic Wooden Bookshelf,227.3296585582175,125.1655854,893,44.94093459083519,0,1,0
Recliner Leather Chair,4.656175586,1.000193151,343,78.51899842421449,0,0,1
Minimalist TV Stand,466.5863715464343,256.8980955,938,44.94093459083519,0,1,0
Floating Wall Shelves,223.7515420657569,123.1955079,766,44.94093459083519,0,0,0
Classic Wooden Bookshelf,136.72074302494389,75.27716333,778,44.940934590835184,0,0,0
Minimalist TV Stand,605.233792516448,333.2360697,867,44.940934590835184,1,0,0
Adjustable Standing Desk,95.26964135731356,52.45457415,402,44.94093459083519,0,0,0
Floating Wall Shelves,133.21602394615113,73.34749776,661,44.9409345908352,1,0,0
Recliner Leather Chair,981.4314403710414,540.3669787,870,44.94093459083519,0,1,0
Modern Glass Coffee Table,93.87509345808206,51.68674911,908,44.940934590835184,0,1,0
Bamboo Shoe Rack,135.30784581316067,74.49923533,426,44.940934590835184,0,1,0
Floating Wall Shelves,83.7646211160045,46.12001753,570,44.94093459083519,0,0,0
Marble Top Dining Table,138.0785923172342,76.02478246,411,44.94093459083519,1,0,0
Ergonomic Office Chair,271.4230613785983,149.4430009,686,44.940934590835184,1,0,0
Ergonomic Office Chair,258.8170822388858,142.5022666,776,44.94093459083519,0,0,1
Outdoor Patio Set,165.1988792836644,90.956959,15,44.94093459083519,0,0,1
Outdoor Patio Set,992.5327755545889,546.4792701,26,44.94093459083519,0,1,0
L-Shaped Computer Desk,154.739769966779,85.19827116,581,44.9409345908352,1,0,0
Ergonomic Office Chair,489.3578708569058,269.4358702,271,44.94093459083519,0,0,1
Bamboo Shoe Rack,296.50657450648583,163.2537488,702,44.9409345908352,0,0,0
Rustic Bed Frame,230.37564469608034,126.8426769,425,44.94093459083519,1,0,0
Kids Bunk Bed,33.63002933,33.52162501,978,0.3223438164036779,0,0,0
Floating Wall Shelves,24.8737801,20.59993773,828,17.182118491109442,0,0,0
Kids Bunk Bed,21.42406297,18.41769813,346,14.032654983369849,0,1,0
Swivel Bar Stools,574.1500536755938,316.1216536,314,44.9409345908352,0,1,0
Classic Wooden Bookshelf,161.1620300682216,88.73430755,786,44.94093459083519,0,0,1
Minimalist TV Stand,359.81170989332475,198.1089647,715,44.94093459083519,0,0,0
Foldable Study Table,1048.6449797309738,577.3741253,249,44.940934590835184,0,1,0
Outdoor Patio Set,61.19496417095303,33.69337535,236,44.94093459083519,0,0,1
Outdoor Patio Set,201.2736318287627,110.8193806,496,44.9409345908352,1,0,0
Swivel Bar Stools,378.2160724169089,208.2422347,327,44.94093459083519,0,0,0
Marble Top Dining Table,162.64832454837418,89.5526474,496,44.94093459083519,0,0,0
Recliner Leather Chair,477.70605611518266,263.0204899,793,44.94093459083519,1,0,0
Modern Glass Coffee Table,846.4538820930006,466.0495966,39,44.94093459083519,0,1,0
Kids Bunk Bed,244.74315809503327,134.7532955,152,44.94093459083519,0,0,1
Classic Wooden Bookshelf,201.43877556907918,110.9103072,727,44.94093459083519,0,0,0
Foldable Study Table,86.37022378894999,47.55463801,751,44.94093459083519,0,0,0
Minimalist TV Stand,1007.5058163040741,554.7232864,680,44.94093459083519,0,1,0
Convertible Futon Sofa,157.03343429002007,86.4611413,718,44.940934590835184,0,0,1
Kids Bunk Bed,136.77579098076146,75.30747222,744,44.94093459083519,1,0,0
Swivel Bar Stools,209.32898087444724,115.2545805,425,44.94093459083519,0,0,0
Bamboo Shoe Rack,224.52221333822888,123.6198323,41,44.94093459083519,1,0,0
Adjustable Standing Desk,230.1187543930051,126.7012355,664,44.94093459083519,0,0,1
Kids Bunk Bed,693.5857422607725,381.8818275,727,44.940934590835184,0,0,1
Foldable Study Table,1190.7420718602878,655.6114562,126,44.9409345908352,0,0,1
L-Shaped Computer Desk,1697.917127275446,934.8573017,40,44.94093459083519,0,0,0
Velvet Upholstered Sofa,916.786804949977,504.7742466,878,44.94093459083519,1,0,0
Modern Glass Coffee Table,1088.084141,693.7198256,112,36.243917224780134,1,0,0
Swivel Bar Stools,296.91025934629965,163.4760139,280,44.94093459083519,0,1,0
Outdoor Patio Set,164.00617382250215,90.30026652,578,44.94093459083519,0,1,0
Velvet Upholstered Sofa,335.35207350117065,184.6417175,673,44.94093459083519,0,0,1
Convertible Futon Sofa,529.1575342495801,291.3491929,975,44.940934590835184,1,0,0
Outdoor Patio Set,320.08544367820815,176.2360538,433,44.94093459083519,1,0,0
Rustic Bed Frame,719.5867210162475,396.1977234,132,44.94093459083519,0,0,1
Foldable Study Table,440.1083105919646,242.3195226,713,44.94093459083519,1,0,0
Mesh Gaming Chair,296.61667045444557,163.3143666,356,44.9409345908352,0,0,1
Ergonomic Office Chair,464.5128988285157,255.7564608,139,44.94093459083519,0,1,0
Luxury Wooden Dining Table,354.38031276048815,195.1184882,19,44.94093459083519,0,0,1
Luxury Wooden Dining Table,372.6378807473336,205.1709345,587,44.940934590835184,0,1,0
Floating Wall Shelves,298.1029648437865,164.1327064,284,44.940934590835184,0,0,0
Kids Bunk Bed,5277.960151347365,2905.995532,251,44.94093459083519,1,0,0
Mesh Gaming Chair,533.1393354002314,293.5415354,229,44.940934590835184,0,0,1
Velvet Upholstered Sofa,829.5174647551796,456.7245635,244,44.94093459083519,0,0,0
Modern Glass Coffee Table,204.9251453171579,112.8298698,224,44.9409345908352,0,0,0
Convertible Futon Sofa,431.7777216763807,237.7327782,668,44.94093459083519,1,0,0
Floating Wall Shelves,343.02208691061924,188.8647552,644,44.9409345908352,0,0,1
Compact Wardrobe,364.5825317016491,200.7357346,497,44.94093459083519,1,0,0
Floating Wall Shelves,286.2126090025661,157.5859876,39,44.94093459083519,0,0,0
Ergonomic Office Chair,812.9663830535947,447.6116926,165,44.94093459083519,0,0,1
Bamboo Shoe Rack,618.3535524439343,340.4596869,758,44.94093459083519,0,0,0
Velvet Upholstered Sofa,45.986803,21.65064569,640,52.91987205546774,0,0,0
Velvet Upholstered Sofa,69.79550651,43.3720121,914,37.85844638324124,0,1,0
Minimalist TV Stand,214.8704739552436,118.3056748,113,44.94093459083519,0,0,1
Rustic Bed Frame,272.01023952555283,149.7662957,498,44.94093459083519,1,0,0
Swivel Bar Stools,50.77493498,26.59099368,3,47.62968442899225,0,0,0
Rustic Bed Frame,42.88234821012765,23.61062015,346,44.94093459083519,0,0,1
Rustic Bed Frame,2337.9779195920187,1287.268792,241,44.9409345908352,0,0,0
